Plant_Name,English name,Finnish name,Section,hankitaID,taksoni_nro,Status,Notes,Check,,,,
LÃ„HINNÃ„ ALP.NIITYT,,,"T-5.5 	KOSTEAT MATALARUOH.NIITYT",,36442,Viola declinata,OSASTOLLA,"T-5.5 	KOSTEAT MATALARUOH.NIITYT",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,33769,Aconitum tanguticum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27860,Allium atrosanguineum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27866,Allium polyphyllum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,18355,Anemone baicalensis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,32100,Anemone baicalensis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27939,Anemone sibirica,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,34547,Anthriscus nemorosa,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,57814,Anthriscus nemorosa,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,57815,Anthriscus nemorosa,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,16865,Aquilegia glandulosa,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,43443,Aster batangensis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,39203,Aster tibeticus,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27841,Astragalus alpinus,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,18141,Astrantia maxima,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,21689,Astrantia maxima,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,5723,Bistorta vivipara,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27934,Bistorta vivipara,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,22935,Bupleurum aureum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,38870,Campanula collina,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,21335,Campanula dasyantha,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,36961,Campanula grossheimii,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,33023,Campanula latifolia,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,57817,Campanula latifolia,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,3501,Campanula latifolia,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,26197,Caragana aurantiaca,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27842,Caragana tibetica,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27837,Carex medwedewii,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,14274,Carex stenocarpa,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27831,Carum alpinum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,31038,Cicerbita macrophylla subsp. uralensis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27946,Delphinium brunonianum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27948,Delphinium brunonianum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,38634,Delphinium brunonianum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27961,Delphinium cashmerianum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,34182,Delphinium cashmerianum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,31034,Deschampsia caespitosa subsp. orientalis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,17951,Eremurus altaicus,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27871,Festuca varia,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27848,Geranium albiflorum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,57702,Geranium albiflorum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27843,Hedysarum austrosibiricum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27844,Hedysarum austrosibiricum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27845,Hedysarum caucasicum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27846,Hedysarum caucasicum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,14298,Hedysarum neglectum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,9133,Homogyne alpina,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,18361,Iris clarkei,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27924,Iris clarkei,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,57644,Iris clarkei,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27851,Iris graminea,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27853,Iris hookeriana,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27854,Iris hookeriana,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,57703,Iris humilis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,31585,Iris nepalensis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27858,Iris sikkimensis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27859,Iris sikkimensis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27874,Koeleria caucasica,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,32531,Nomocharis aperta,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,29148,Ornithogalum balansae,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,48804,Ornithogalum balansae,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,57704,Ornithogalum schmalhauseni,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27696,Oxytropis campestris subsp. sordida,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27835,Pilosella aurantiaca,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,33778,Pleurospermum szechenyi,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27889,Poa alpina,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27932,Polygonum carneum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27933,Polygonum carneum,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,18568,Polygonum nitens,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,14275,Primula veris subsp. macrocalyx,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27964,Pulsatilla ambigua,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27968,Pulsatilla ambigua,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27972,Pulsatilla ambigua,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,31014,Rhaponticum carthamoides,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,27900,Roegneria czimganica,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,37752,Salix chamissonis,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
LÃ„HINNÃ„ SUBALP.NIITYT,,,"T-5.4 	KORKEARUOHOISET",,16971,Vicia unijuga,OSASTOLLA,"T-5.4 	KORKEARUOHOISET",,,,
Laburnum (indet.),,,"X-TA 	TAIMISTO",57485,11696,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Laburnum alpinum,,Kaljukultasade,"T-4.10 	REUNA A",1231,5984,OSASTOLLA,,"T-4.10 	REUNA A",,,,
Laburnum anagyroides,,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",1235,5985,OSASTOLLA,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",,,,
Lactuca sibirica,,,"K-20-4 	PENSAIKKO",7386,6023,OSASTOLLA,,"K-20-4 	PENSAIKKO",,,,
Lactuca virosa,,,"L-O 	LÃ„Ã„KEKASVI OSASTO",1241,6025,OSASTOLLA,,"L-O 	LÃ„Ã„KEKASVI OSASTO",,,,
Lactuca virosa,,,"L-O 	LÃ„Ã„KEKASVI OSASTO",19863,6025,OSASTOLLA,,"L-O 	LÃ„Ã„KEKASVI OSASTO",,,,
Laelia anceps,,,"G-HA 	TROOPPINEN HUONE",2556,6026,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Laelia purpurata 'Atropurpurea',,,"G-HA 	TROOPPINEN HUONE",18008,6029,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Laelia purpurata 'Multiformis',,,"G-HA 	TROOPPINEN HUONE",18009,6030,OSASTOLLA,,"G-HA 	TROOPPINEN HUONE",,,,
Lagenaria siceraria,,,"G-HO 	KASVIHUONE OSASTO",55473,6032,OSASTOLLA,,"G-HO 	KASVIHUONE OSASTO",,,,
Lagenaria siceraria,,,"G-HO 	KASVIHUONE OSASTO",56226,6032,OSASTOLLA,,"G-HO 	KASVIHUONE OSASTO",,,,
Lagerstroemia indica,,,"G-HB 	KESÃ„SATEIDEN ALUE",2657,6037,OSASTOLLA,,"G-HB 	KESÃ„SATEIDEN ALUE",,,,
Lamiastrum galeobdolon,,,"K-24-5 	PUISTOKASVEJA",8416,6041,OSASTOLLA,,"K-24-5 	PUISTOKASVEJA",,,,
Lamiastrum galeobdolon 'Florentinum',,,"P-F 	",52275,6042,OSASTOLLA,,"P-F 	",,,,
Lamium album,,,"T-5.1 	KOIVIKKO JA METSÃ„NRAJA",3733,6044,OSASTOLLA,,"T-5.1 	KOIVIKKO JA METSÃ„NRAJA",,,,
Lamium amplexicaule,,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",55363,6045,OSASTOLLA,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",,,,
Lamium amplexicaule,,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",54028,6045,OSASTOLLA,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",,,,
Lamium maculatum,,,"S-O 	SYSTEMAATTINEN OSASTO",49205,6048,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Lamium purpureum,,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",28028,6049,OSASTOLLA,kylvÃ¤ytynyt,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",,,,
Lamium purpureum,,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",42578,6049,OSASTOLLA,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",,,,
Lamium purpureum,,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",53429,6049,OSASTOLLA,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",,,,
Lampranthus blandus,,,"G-HF 	SUKKULENTIT",16622,6051,OSASTOLLA,,"G-HF 	SUKKULENTIT",,,,
Lantana camara,,,"G-HE 	LAUHKEA",2607,6057,OSASTOLLA,,"G-HE 	LAUHKEA",,,,
Lapeirousia laxa,,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",17682,6060,OSASTOLLA,,"G-HD 	TALVISAT. L. VÃ„LIMEREN ILMASTOALUE",,,,
Laportea moroides,,,"G-HB 	KESÃ„SATEIDEN ALUE",5329,6062,OSASTOLLA,,"G-HB 	KESÃ„SATEIDEN ALUE",,,,
Lappula deflexa,,,"T-2.7.2 	KALKKIALUSTAN KALLIOT",15181,6063,OSASTOLLA,,"T-2.7.2 	KALKKIALUSTAN KALLIOT",,,,
Lappula squarrosa,,,"K-24-7 	TIE- JA RATAVIERIKASVEJA",55760,6065,OSASTOLLA,,"K-24-7 	TIE- JA RATAVIERIKASVEJA",,,,
Lapsana communis,,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",52381,6066,OSASTOLLA,,"K-24-1 	PELTOJEN JA PUUTARHOJEN RIKKARUOHOJA",,,,
Larix decidua,,,"R-O 	ARBORETUM",26291,6068,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix decidua,,,"R-O 	ARBORETUM",26292,6068,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix decidua,,,"R-O 	ARBORETUM",26293,6068,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix decidua,,,"R-O 	ARBORETUM",31896,6068,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix decidua,,,"T-4 	ALPPIEN KASVIEN OSASTO",1253,6068,OSASTOLLA,,"T-4 	ALPPIEN KASVIEN OSASTO",,,,
Larix decidua,,,"T-4.11 	SEMBRA-REUNA B",1252,6068,OSASTOLLA,,"T-4.11 	SEMBRA-REUNA B",,,,
Larix decidua,,,"T-4.12 	SEMBRAMETSÃ„ A",1250,6068,OSASTOLLA,,"T-4.12 	SEMBRAMETSÃ„ A",,,,
Larix decidua subsp. polonica,,,"R-O 	ARBORETUM",26294,6069,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix decidua?,,,"V-9 	H- JA S-OS.REUNA",56141,6070,OSASTOLLA,,"V-9 	H- JA S-OS.REUNA",,,,
Larix gmelinii,,,"R-O 	ARBORETUM",8263,6071,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix gmelinii,,,"R-O 	ARBORETUM",8264,6071,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix gmelinii,,,"R-O 	ARBORETUM",26295,6071,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix gmelinii,,,"S-O 	SYSTEMAATTINEN OSASTO",8264,6071,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Larix gmelinii var. olgensis,,,"R-O 	ARBORETUM",33665,6072,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix gmelinii var. olgensis,,,"V-9 	H- JA S-OS.REUNA",33665,6072,OSASTOLLA,,"V-9 	H- JA S-OS.REUNA",,,,
Larix gmelinii var. principis-rupprechtii,,,"R-O 	ARBORETUM",26297,6073,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix kaempferi,,,"R-O 	ARBORETUM",26303,6074,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix kamtschatica,,,"R-O 	ARBORETUM",12906,6075,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix kamtschatica,,,"V-9 	H- JA S-OS.REUNA",12906,6075,OSASTOLLA,,"V-9 	H- JA S-OS.REUNA",,,,
Larix kamtschatica?,,,"V-9 	H- JA S-OS.REUNA",56140,6076,OSASTOLLA,,"V-9 	H- JA S-OS.REUNA",,,,
Larix laricina,,,"R-O 	ARBORETUM",26300,6077,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix laricina,,,"R-O 	ARBORETUM",26301,6077,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix laricina,,,"R-O 	ARBORETUM",26302,6077,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix sibirica,,,"P-O 	PUUTARHAKASVIT OSASTO",26305,6080,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Larix sibirica,,,"R-O 	ARBORETUM",17023,6080,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix sibirica,,,"R-O 	ARBORETUM",26304,6080,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix sibirica,,,"R-O 	ARBORETUM",26305,6080,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix sibirica,,,"R-O 	ARBORETUM",37307,6080,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix sibirica,,,"S-O 	SYSTEMAATTINEN OSASTO",17023,6080,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Larix x marschlinsii,,,"H-O 	HYÃ–TYKASVI OSASTO",21579,6081,OSASTOLLA,reuna-alue,"H-O 	HYÃ–TYKASVI OSASTO",,,,
Larix x marschlinsii,,,"R-O 	ARBORETUM",21579,6081,OSASTOLLA,,"R-O 	ARBORETUM",,,,
Larix x marschlinsii,,,"V-9 	H- JA S-OS.REUNA",21579,6081,OSASTOLLA,,"V-9 	H- JA S-OS.REUNA",,,,
Laserpitium halleri,,,"T-4.1.2 	FESTUCETUM VARIAE",15141,6085,OSASTOLLA,,"T-4.1.2 	FESTUCETUM VARIAE",,,,
Laserpitium latifolium,,,"S-O 	SYSTEMAATTINEN OSASTO",19191,6086,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Laserpitium latifolium,,,"S-O 	SYSTEMAATTINEN OSASTO",36501,6086,OSASTOLLA,saarnen puolella,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Laserpitium latifolium,,,"S-O 	SYSTEMAATTINEN OSASTO",49870,6086,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Laserpitium latifolium,,,"X-TA 	TAIMISTO",49870,6086,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Laserpitium siler,,,"X-TA 	TAIMISTO",54177,6087,OSASTOLLA,,"X-TA 	TAIMISTO",,,,
Lathraea squamaria,,,"K-6-2 	TUORE JA KOSTEA LEHTO",50339,6088,ei havaintoa,Coryluksen alla,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Lathraea squamaria,,,"K-7 	LEHTONIITTY",17501,6088,OSASTOLLA,,"K-7 	LEHTONIITTY",,,,
Lathyrus japonicus subsp. maritimus var. pubescens,,,"K-23 	MERENRANTA",37618,6094,OSASTOLLA,,"K-23 	MERENRANTA",,,,
Lathyrus japonicus subsp. maritimus var. pubescens,,,"K-23-2 	RANTAHIETIKKO (DYYNI)",37611,6094,OSASTOLLA,,"K-23-2 	RANTAHIETIKKO (DYYNI)",,,,
Lathyrus japonicus subsp. maritimus var. pubescens,,,"K-23-2 	RANTAHIETIKKO (DYYNI)",41362,6094,OSASTOLLA,,"K-23-2 	RANTAHIETIKKO (DYYNI)",,,,
Lathyrus latifolius,,,"S-O 	SYSTEMAATTINEN OSASTO",47126,6097,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Lathyrus latifolius,,,"S-O 	SYSTEMAATTINEN OSASTO",54749,6097,OSASTOLLA,,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Lathyrus linifolius,,,"K-2 	TUORE KANGASMETSÃ„",45325,6099,OSASTOLLA,,"K-2 	TUORE KANGASMETSÃ„",,,,
Lathyrus linifolius,,,"K-3 	LEHTOMAINEN KANGASMETSÃ„",45325,6099,OSASTOLLA,,"K-3 	LEHTOMAINEN KANGASMETSÃ„",,,,
Lathyrus linifolius,,,"K-6-1 	KUIVA LEHTO",6294,6099,OSASTOLLA,,"K-6-1 	KUIVA LEHTO",,,,
Lathyrus linifolius,,,"K-6-2 	TUORE JA KOSTEA LEHTO",6294,6099,OSASTOLLA,,"K-6-2 	TUORE JA KOSTEA LEHTO",,,,
Lathyrus linifolius,,,"S-O 	SYSTEMAATTINEN OSASTO",19620,6099,OSASTOLLA,vasen reuna,"S-O 	SYSTEMAATTINEN OSASTO",,,,
Lathyrus niger,,,"K-6-1 	KUIVA LEHTO",51022,6100,OSASTOLLA,,"K-6-1 	KUIVA LEHTO",,,,
Lathyrus odoratus 'Royal',,,"P-O 	PUUTARHAKASVIT OSASTO",55897,6106,OSASTOLLA,,"P-O 	PUUTARHAKASVIT OSASTO",,,,
Lathyrus palustris,,,"K-15 	LUHTA",6300,6111,OSASTOLLA,,"K-15 	LUHTA",,,,
Lathyrus palustris,,,"K-19 	RANTANIITYT",6302,6111,OSASTOLLA,vanha alue,"K-19 	RANTANIITYT",,,,
Lathyrus palustris,,,"K-23-3 	RANTASORAIKKO",46851,6111,OSASTOLLA,,"K-23-3 	RANTASORAIKKO",,,,
Lathyrus palustris,,,"K-23-3 	RANTASORAIKKO",55118,6111,OSASTOLLA,,"K-23-3 	RANTASORAIKKO",,,,
Lathyrus palustris,,,"K-23-3 	RANTASORAIKKO",6303,6111,OSASTOLLA,,"K-23-3 	RANTASORAIKKO",,,,
Lathyrus pisiformis,,,"T-5.3 	PURONRANNAT",17015,6112,OSASTOLLA,,"T-5.3 	PURONRANNAT",,,,
Lathyrus pratensis,,,"K-17-3 	MUUT KUIVAT NIITYT",23330,6113,OSASTOLLA,,"K-17-3 	MUUT KUIVAT NIITYT",,,,
